fips_code,jurisdiction_name,state_abbr,state_full,region,b1a,b1b,b1c,b5a,b5b,b5c,b11a,b11b,b24a,b24b,b24c,uocava_return_rate,uocava_rejection_rate
4102500000,HARNEY COUNTY,OR,Oregon,West,9,5,4,9,5,4,5,1,0,0,0,55.56,0
4102700000,HOOD RIVER COUNTY,OR,Oregon,West,154,25,129,154,25,129,126,14,1,0,1,81.82,0.79
4102900000,JACKSON COUNTY,OR,Oregon,West,1158,339,819,1158,339,819,899,222,19,8,11,77.63,2.11
4103100000,JEFFERSON COUNTY,OR,Oregon,West,66,22,44,66,22,44,47,14,1,0,1,71.21,2.13
4103300000,JOSEPHINE COUNTY,OR,Oregon,West,274,105,169,274,105,169,197,72,9,5,4,71.9,4.57
4103500000,KLAMATH COUNTY,OR,Oregon,West,253,153,100,253,153,100,177,93,7,4,3,69.96,3.95
4103700000,LAKE COUNTY,OR,Oregon,West,20,7,13,20,7,13,17,5,0,0,0,85,0
4103900000,LANE COUNTY,OR,Oregon,West,2485,645,1840,2485,645,1840,1767,336,39,12,27,71.11,2.21
4104100000,LINCOLN COUNTY,OR,Oregon,West,172,65,107,172,65,107,118,28,0,0,0,68.6,0
4104300000,LINN COUNTY,OR,Oregon,West,418,169,249,418,169,249,302,105,7,3,4,72.25,2.32
4104500000,MALHEUR COUNTY,OR,Oregon,West,71,48,23,71,48,23,47,27,3,2,1,66.2,6.38
4104700000,MARION COUNTY,OR,Oregon,West,1198,405,793,1198,405,793,887,255,14,9,5,74.04,1.58
4104900000,MORROW COUNTY,OR,Oregon,West,32,26,6,32,26,6,24,18,0,0,0,75,0
4105100000,MULTNOMAH COUNTY,OR,Oregon,West,6363,389,5974,6363,389,5974,4827,251,15,3,12,75.86,0.31
4105300000,POLK COUNTY,OR,Oregon,West,325,88,237,325,88,237,233,51,1,0,1,71.69,0.43
4105500000,SHERMAN COUNTY,OR,Oregon,West,8,3,5,8,3,5,4,0,1,0,1,50,25
4105700000,TILLAMOOK COUNTY,OR,Oregon,West,123,20,103,123,20,103,98,14,1,0,1,79.67,1.02
4105900000,UMATILLA COUNTY,OR,Oregon,West,163,74,89,163,74,89,116,48,2,1,1,71.17,1.72
4106100000,UNION COUNTY,OR,Oregon,West,89,31,58,89,31,58,67,22,1,1,0,75.28,1.49
4106300000,WALLOWA COUNTY,OR,Oregon,West,35,15,20,35,15,20,29,12,0,0,0,82.86,0
4106500000,WASCO COUNTY,OR,Oregon,West,133,34,99,133,34,99,106,17,0,0,0,79.7,0
4106700000,WASHINGTON COUNTY,OR,Oregon,West,2697,440,2257,2697,440,2257,2152,304,34,6,28,79.79,1.58
4106900000,WHEELER COUNTY,OR,Oregon,West,2,0,2,2,0,2,1,0,0,0,0,50,0
4107100000,YAMHILL COUNTY,OR,Oregon,West,469,139,330,469,139,330,326,72,4,3,1,69.51,1.23
4200100000,ADAMS COUNTY,PA,Pennsylvania,Northeast,226,105,121,211,94,117,172,76,4,1,3,81.52,2.33
4200300000,ALLEGHENY COUNTY,PA,Pennsylvania,Northeast,4443,562,3881,4442,562,3880,3683,464,164,9,155,82.91,4.45
4200500000,ARMSTRONG COUNTY,PA,Pennsylvania,Northeast,54,12,42,54,12,42,35,10,0,0,0,64.81,0
4200700000,BEAVER COUNTY,PA,Pennsylvania,Northeast,273,94,179,267,88,179,210,70,11,3,8,78.65,5.24
4200900000,BEDFORD COUNTY,PA,Pennsylvania,Northeast,73,41,32,68,40,28,51,27,0,0,0,75,0
4201100000,BERKS COUNTY,PA,Pennsylvania,Northeast,695,216,479,691,213,478,553,167,47,14,33,80.03,8.5
4201300000,BLAIR COUNTY,PA,Pennsylvania,Northeast,194,96,98,204,95,109,133,59,4,4,0,65.2,3.01
4201500000,BRADFORD COUNTY,PA,Pennsylvania,Northeast,106,48,58,107,46,61,86,37,0,0,0,80.37,0
4201700000,BUCKS COUNTY,PA,Pennsylvania,Northeast,2339,371,1968,2400,378,2022,1821,290,59,2,57,75.88,3.24
4201900000,BUTLER COUNTY,PA,Pennsylvania,Northeast,369,129,240,395,127,268,309,104,1,0,1,78.23,0.32
4202100000,CAMBRIA COUNTY,PA,Pennsylvania,Northeast,184,88,96,187,85,102,122,60,0,0,0,65.24,0
4202300000,CAMERON COUNTY,PA,Pennsylvania,Northeast,10,7,3,10,7,3,7,5,0,0,0,70,0
4202500000,CARBON COUNTY,PA,Pennsylvania,Northeast,111,39,72,105,36,69,81,29,3,1,2,77.14,3.7
4202700000,CENTRE COUNTY,PA,Pennsylvania,Northeast,802,130,672,801,121,680,698,107,44,0,44,87.14,6.3
4202900000,CHESTER COUNTY,PA,Pennsylvania,Northeast,2605,384,2221,2738,398,2340,2202,326,227,36,191,80.42,10.31
4203100000,CLARION COUNTY,PA,Pennsylvania,Northeast,59,27,32,54,23,31,44,19,0,0,0,81.48,0
4203300000,CLEARFIELD COUNTY,PA,Pennsylvania,Northeast,124,63,61,127,66,61,103,49,1,1,0,81.1,0.97
4203500000,CLINTON COUNTY,PA,Pennsylvania,Northeast,38,13,25,39,14,25,28,9,0,0,0,71.79,0
4203700000,COLUMBIA COUNTY,PA,Pennsylvania,Northeast,106,35,71,87,31,56,63,20,2,0,2,72.41,3.17
4203900000,CRAWFORD COUNTY,PA,Pennsylvania,Northeast,168,63,105,178,65,113,127,48,1,0,1,71.35,0.79
4204100000,CUMBERLAND COUNTY,PA,Pennsylvania,Northeast,937,317,620,939,317,622,807,278,48,13,35,85.94,5.95
4204300000,DAUPHIN COUNTY,PA,Pennsylvania,Northeast,647,203,444,674,202,472,497,154,8,1,7,73.74,1.61
4204500000,DELAWARE COUNTY,PA,Pennsylvania,Northeast,2039,240,1799,2075,248,1827,1639,193,38,7,31,78.99,2.32
4204700000,ELK COUNTY,PA,Pennsylvania,Northeast,48,20,28,48,20,28,36,17,0,0,0,75,0
4204900000,ERIE COUNTY,PA,Pennsylvania,Northeast,574,219,355,560,207,353,454,168,24,2,22,81.07,5.29
4205100000,FAYETTE COUNTY,PA,Pennsylvania,Northeast,109,44,65,119,44,75,80,38,2,2,0,67.23,2.5
4205300000,FOREST COUNTY,PA,Pennsylvania,Northeast,10,5,5,11,6,5,6,1,0,0,0,54.55,0
4205500000,FRANKLIN COUNTY,PA,Pennsylvania,Northeast,313,144,169,306,140,166,241,104,8,1,7,78.76,3.32
4205700000,FULTON COUNTY,PA,Pennsylvania,Northeast,11,8,3,12,8,4,9,6,0,0,0,75,0
4205900000,GREENE COUNTY,PA,Pennsylvania,Northeast,42,21,21,54,22,32,26,13,1,0,1,48.15,3.85
4206100000,HUNTINGDON COUNTY,PA,Pennsylvania,Northeast,53,28,25,72,34,38,43,22,1,1,0,59.72,2.33
4206300000,INDIANA COUNTY,PA,Pennsylvania,Northeast,138,56,82,136,54,82,110,42,3,0,3,80.88,2.73
4206500000,JEFFERSON COUNTY,PA,Pennsylvania,Northeast,49,26,23,52,28,24,38,21,0,0,0,73.08,0
4206700000,JUNIATA COUNTY,PA,Pennsylvania,Northeast,27,16,11,27,16,11,22,14,0,0,0,81.48,0
4206900000,LACKAWANNA COUNTY,PA,Pennsylvania,Northeast,474,190,284,518,201,317,379,161,0,0,0,73.17,0
4207100000,LANCASTER COUNTY,PA,Pennsylvania,Northeast,1537,354,1183,1610,370,1240,1286,293,50,6,44,79.88,3.89
4207300000,LAWRENCE COUNTY,PA,Pennsylvania,Northeast,143,52,91,163,54,109,117,47,2,2,0,71.78,1.71
4207500000,LEBANON COUNTY,PA,Pennsylvania,Northeast,276,110,166,383,144,239,208,86,6,2,4,54.31,2.88
4207700000,LEHIGH COUNTY,PA,Pennsylvania,Northeast,950,210,740,962,198,764,744,165,13,0,13,77.34,1.75
4207900000,LUZERNE COUNTY,PA,Pennsylvania,Northeast,436,122,314,434,122,312,266,75,0,0,0,61.29,0
4208100000,LYCOMING COUNTY,PA,Pennsylvania,Northeast,229,104,125,234,104,130,187,85,4,1,3,79.91,2.14
4208300000,MCKEAN COUNTY,PA,Pennsylvania,Northeast,52,32,20,50,31,19,38,21,0,0,0,76,0
4208500000,MERCER COUNTY,PA,Pennsylvania,Northeast,193,55,138,197,56,141,133,34,4,0,4,67.51,3.01
4208700000,MIFFLIN COUNTY,PA,Pennsylvania,Northeast,67,34,33,107,46,61,43,20,0,0,0,40.19,0
4208900000,MONROE COUNTY,PA,Pennsylvania,Northeast,412,95,317,411,93,318,324,77,6,1,5,78.83,1.85
4209100000,MONTGOMERY COUNTY,PA,Pennsylvania,Northeast,4016,359,3657,4067,361,3706,3229,286,324,9,315,79.4,10.03
4209300000,MONTOUR COUNTY,PA,Pennsylvania,Northeast,48,10,38,45,10,35,36,8,0,0,0,80,0
4209500000,NORTHAMPTON COUNTY,PA,Pennsylvania,Northeast,798,163,635,775,148,627,617,104,19,2,17,79.61,3.08
4209700000,NORTHUMBERLAND COUNTY,PA,Pennsylvania,Northeast,140,64,76,137,62,75,91,46,5,0,5,66.42,5.49
4209900000,PERRY COUNTY,PA,Pennsylvania,Northeast,65,36,29,71,35,36,45,23,3,3,0,63.38,6.67
4210100000,PHILADELPHIA COUNTY,PA,Pennsylvania,Northeast,5069,390,4679,5560,468,5092,4101,307,264,10,254,73.76,6.44
4210300000,PIKE COUNTY,PA,Pennsylvania,Northeast,203,49,154,210,49,161,166,37,4,0,4,79.05,2.41
4210500000,POTTER COUNTY,PA,Pennsylvania,Northeast,26,10,16,28,9,19,21,7,0,0,0,75,0
4210700000,SCHUYLKILL COUNTY,PA,Pennsylvania,Northeast,212,101,111,217,99,118,161,74,5,1,4,74.19,3.11
4210900000,SNYDER COUNTY,PA,Pennsylvania,Northeast,75,22,53,105,29,76,61,16,0,0,0,58.1,0
4211100000,SOMERSET COUNTY,PA,Pennsylvania,Northeast,132,78,54,135,78,57,107,63,1,0,1,79.26,0.93
4211300000,SULLIVAN COUNTY,PA,Pennsylvania,Northeast,21,7,14,22,7,15,19,6,1,1,0,86.36,5.26
4211500000,SUSQUEHANNA COUNTY,PA,Pennsylvania,Northeast,93,27,66,89,24,65,75,21,12,5,7,84.27,16
4211700000,TIOGA COUNTY,PA,Pennsylvania,Northeast,67,38,29,69,40,29,53,32,1,0,1,76.81,1.89
4211900000,UNION COUNTY,PA,Pennsylvania,Northeast,138,17,121,136,16,120,118,14,6,0,6,86.76,5.08
4212100000,VENANGO COUNTY,PA,Pennsylvania,Northeast,108,50,58,181,84,97,85,34,0,0,0,46.96,0
4212300000,WARREN COUNTY,PA,Pennsylvania,Northeast,78,29,49,76,29,47,55,18,0,0,0,72.37,0
4212500000,WASHINGTON COUNTY,PA,Pennsylvania,Northeast,329,128,201,328,122,206,262,101,6,5,1,79.88,2.29
4212700000,WAYNE COUNTY,PA,Pennsylvania,Northeast,160,61,99,157,61,96,131,52,3,1,2,83.44,2.29
4212900000,WESTMORELAND COUNTY,PA,Pennsylvania,Northeast,660,258,402,657,244,413,543,206,33,4,29,82.65,6.08
4213100000,WYOMING COUNTY,PA,Pennsylvania,Northeast,39,13,26,39,13,26,31,9,0,0,0,79.49,0
4213300000,YORK COUNTY,PA,Pennsylvania,Northeast,892,339,553,875,323,552,666,236,29,6,23,76.11,4.35
7200000000,PUERTO RICO,PR,Puerto Rico,Other,1464,833,631,1109,630,479,NA,NA,NA,NA,NA,NA,NA
4400105140,BARRINGTON TOWN,RI,Rhode Island,Northeast,138,5,133,210,8,202,132,5,0,0,0,62.86,0
4400109280,BRISTOL TOWN,RI,Rhode Island,Northeast,78,7,71,121,11,110,75,6,0,0,0,61.98,0
4400173760,WARREN TOWN,RI,Rhode Island,Northeast,35,1,34,56,2,54,34,1,0,0,0,60.71,0
4400318640,COVENTRY TOWN,RI,Rhode Island,Northeast,77,14,63,109,19,90,75,14,0,0,0,68.81,0
4400322240,EAST GREENWICH TOWN,RI,Rhode Island,Northeast,88,5,83,131,7,124,88,5,0,0,0,67.18,0
4400374300,WARWICK CITY,RI,Rhode Island,Northeast,178,15,163,268,25,243,175,14,0,0,0,65.3,0
4400377720,WEST GREENWICH TOWN,RI,Rhode Island,Northeast,20,0,20,32,0,32,19,0,0,0,0,59.38,0
4400378440,WEST WARWICK TOWN,RI,Rhode Island,Northeast,38,6,32,48,7,41,33,6,0,0,0,68.75,0
4400536820,JAMESTOWN TOWN,RI,Rhode Island,Northeast,80,8,72,120,10,110,77,7,0,0,0,64.17,0
4400542400,LITTLE COMPTON TOWN,RI,Rhode Island,Northeast,53,3,50,80,5,75,51,3,0,0,0,63.75,0
4400545460,MIDDLETOWN TOWN,RI,Rhode Island,Northeast,111,21,90,183,28,155,109,20,0,0,0,59.56,0
4400549960,NEWPORT CITY,RI,Rhode Island,Northeast,226,22,204,345,29,316,218,20,0,0,0,63.19,0
4400557880,PORTSMOUTH TOWN,RI,Rhode Island,Northeast,131,15,116,193,23,170,124,12,0,0,0,64.25,0
4400570880,TIVERTON TOWN,RI,Rhode Island,Northeast,42,2,40,64,3,61,38,1,0,0,0,59.38,0
4400711800,BURRILLVILLE TOWN,RI,Rhode Island,Northeast,29,5,24,38,6,32,29,5,0,0,0,76.32,0
4400714140,CENTRAL FALLS CITY,RI,Rhode Island,Northeast,9,0,9,11,0,11,3,0,0,0,0,27.27,0
4400719180,CRANSTON CITY,RI,Rhode Island,Northeast,215,12,203,317,16,301,206,10,1,0,1,64.98,0.49
4400720080,CUMBERLAND TOWN,RI,Rhode Island,Northeast,111,8,103,172,11,161,107,8,0,0,0,62.21,0
4400722960,EAST PROVIDENCE CITY,RI,Rhode Island,Northeast,75,4,71,114,4,110,69,4,0,0,0,60.53,0
4400727460,FOSTER TOWN,RI,Rhode Island,Northeast,12,1,11,17,1,16,11,1,0,0,0,64.71,0
4400730340,GLOCESTER TOWN,RI,Rhode Island,Northeast,24,5,19,38,6,32,22,4,0,0,0,57.89,0
4400737720,JOHNSTON TOWN,RI,Rhode Island,Northeast,34,1,33,47,2,45,32,1,0,0,0,68.09,0
4400741500,LINCOLN TOWN,RI,Rhode Island,Northeast,65,6,59,99,9,90,60,6,0,0,0,60.61,0
4400751760,NORTH PROVIDENCE TOWN,RI,Rhode Island,Northeast,57,2,55,89,3,86,54,2,0,0,0,60.67,0
4400752480,NORTH SMITHFIELD TOWN,RI,Rhode Island,Northeast,24,3,21,33,4,29,23,3,0,0,0,69.7,0
4400754640,PAWTUCKET CITY,RI,Rhode Island,Northeast,150,12,138,228,16,212,136,10,2,0,2,59.65,1.47
4400759000,PROVIDENCE CITY,RI,Rhode Island,Northeast,696,12,684,1082,17,1065,665,8,2,0,2,61.46,0.3
4400764220,SCITUATE TOWN,RI,Rhode Island,Northeast,28,1,27,42,1,41,26,0,1,0,1,61.9,3.85
4400766200,SMITHFIELD TOWN,RI,Rhode Island,Northeast,45,2,43,72,3,69,44,1,0,0,0,61.11,0
4400780780,WOONSOCKET CITY,RI,Rhode Island,Northeast,43,4,39,63,6,57,42,4,0,0,0,66.67,0
4400914500,CHARLESTOWN TOWN,RI,Rhode Island,Northeast,48,2,46,78,2,76,47,2,0,0,0,60.26,0
4400925300,EXETER TOWN,RI,Rhode Island,Northeast,21,1,20,32,1,31,20,1,0,0,0,62.5,0
4400935380,HOPKINTON TOWN,RI,Rhode Island,Northeast,26,2,24,33,2,31,26,2,0,0,0,78.79,0
4400948340,NARRAGANSETT TOWN,RI,Rhode Island,Northeast,83,8,75,140,16,124,79,8,0,0,0,56.43,0
4400950500,NEW SHOREHAM TOWN,RI,Rhode Island,Northeast,9,0,9,17,0,17,9,0,0,0,0,52.94,0
4400951580,NORTH KINGSTOWN TOWN,RI,Rhode Island,Northeast,148,6,142,227,10,217,143,5,1,0,1,63,0.7
4400961160,RICHMOND TOWN,RI,Rhode Island,Northeast,23,2,21,35,3,32,20,2,0,0,0,57.14,0
4400967460,SOUTH KINGSTOWN TOWN,RI,Rhode Island,Northeast,173,4,169,249,5,244,166,5,4,1,3,66.67,2.41
4400977000,WESTERLY TOWN,RI,Rhode Island,Northeast,118,1,117,177,2,175,115,1,0,0,0,64.97,0
4500100000,ABBEVILLE COUNTY,SC,South Carolina,South,11,6,5,11,6,5,2,2,0,0,0,18.18,0
4500300000,AIKEN COUNTY,SC,South Carolina,South,273,91,182,239,72,167,151,47,0,0,0,63.18,0
4500500000,ALLENDALE COUNTY,SC,South Carolina,South,3,2,1,3,2,1,3,2,0,0,0,100,0
4500700000,ANDERSON COUNTY,SC,South Carolina,South,353,129,224,351,129,222,301,107,0,0,0,85.75,0
4500900000,BAMBERG COUNTY,SC,South Carolina,South,11,8,3,11,8,3,9,6,0,0,0,81.82,0
4501100000,BARNWELL COUNTY,SC,South Carolina,South,18,12,6,18,12,6,16,10,0,0,0,88.89,0
4501300000,BEAUFORT COUNTY,SC,South Carolina,South,647,234,413,647,234,413,558,196,0,0,0,86.24,0
4501500000,BERKELEY COUNTY,SC,South Carolina,South,656,354,302,653,352,301,557,293,1,1,0,85.3,0.18
4501700000,CALHOUN COUNTY,SC,South Carolina,South,15,15,0,15,15,0,13,13,0,0,0,86.67,0
4501900000,CHARLESTON COUNTY,SC,South Carolina,South,1808,400,1408,1808,400,1408,1712,378,1,0,1,94.69,0.06
4502100000,CHEROKEE COUNTY,SC,South Carolina,South,46,25,21,46,25,21,36,20,0,0,0,78.26,0
4502300000,CHESTER COUNTY,SC,South Carolina,South,22,14,8,22,14,8,20,12,0,0,0,90.91,0
4502500000,CHESTERFIELD COUNTY,SC,South Carolina,South,29,15,14,29,15,14,26,14,0,0,0,89.66,0
4502700000,CLARENDON COUNTY,SC,South Carolina,South,40,34,6,37,32,5,30,25,0,0,0,81.08,0
4502900000,COLLETON COUNTY,SC,South Carolina,South,39,22,17,39,22,17,35,22,1,0,1,89.74,2.86
4503100000,DARLINGTON COUNTY,SC,South Carolina,South,81,38,43,81,38,43,77,36,0,0,0,95.06,0
4503300000,DILLON COUNTY,SC,South Carolina,South,23,16,7,23,16,7,21,15,3,2,1,91.3,14.29
4503500000,DORCHESTER COUNTY,SC,South Carolina,South,458,232,226,457,232,225,397,199,3,2,1,86.87,0.76
4503700000,EDGEFIELD COUNTY,SC,South Carolina,South,32,15,17,32,15,17,25,11,0,0,0,78.12,0
4503900000,FAIRFIELD COUNTY,SC,South Carolina,South,33,18,15,33,18,15,28,14,0,0,0,84.85,0
4504100000,FLORENCE COUNTY,SC,South Carolina,South,123,55,68,123,55,68,96,33,0,0,0,78.05,0
4504300000,GEORGETOWN COUNTY,SC,South Carolina,South,128,27,101,128,27,101,114,25,1,1,0,89.06,0.88
4504500000,GREENVILLE COUNTY,SC,South Carolina,South,1315,239,1076,1315,239,1076,1186,210,1,0,1,90.19,0.08
4504700000,GREENWOOD COUNTY,SC,South Carolina,South,72,28,44,72,28,44,65,23,0,0,0,90.28,0
4504900000,HAMPTON COUNTY,SC,South Carolina,South,10,9,1,10,9,1,1,1,0,0,0,10,0
4505100000,HORRY COUNTY,SC,South Carolina,South,528,134,394,528,134,394,450,112,3,2,1,85.23,0.67
4505300000,JASPER COUNTY,SC,South Carolina,South,31,21,10,31,21,10,28,19,0,0,0,90.32,0
4505500000,KERSHAW COUNTY,SC,South Carolina,South,97,49,48,91,44,47,8,7,0,0,0,8.79,0
4505700000,LANCASTER COUNTY,SC,South Carolina,South,130,45,85,128,45,83,114,37,0,0,0,89.06,0
4505900000,LAURENS COUNTY,SC,South Carolina,South,48,24,24,43,20,23,35,17,1,1,0,81.4,2.86
4506100000,LEE COUNTY,SC,South Carolina,South,20,14,6,20,14,6,20,14,0,0,0,100,0
4506300000,LEXINGTON COUNTY,SC,South Carolina,South,457,181,276,457,181,276,379,137,1,0,1,82.93,0.26
4506500000,MCCORMICK COUNTY,SC,South Carolina,South,10,3,7,10,3,7,10,3,0,0,0,100,0
4506700000,MARION COUNTY,SC,South Carolina,South,33,27,6,33,27,6,20,17,0,0,0,60.61,0
4506900000,MARLBORO COUNTY,SC,South Carolina,South,14,12,2,14,12,2,11,9,0,0,0,78.57,0
4507100000,NEWBERRY COUNTY,SC,South Carolina,South,14,5,9,13,4,9,6,1,0,0,0,46.15,0
4507300000,OCONEE COUNTY,SC,South Carolina,South,134,43,91,134,43,91,116,38,1,1,0,86.57,0.86
4507500000,ORANGEBURG COUNTY,SC,South Carolina,South,96,44,52,96,44,52,88,43,3,2,1,91.67,3.41
4507700000,PICKENS COUNTY,SC,South Carolina,South,238,71,167,237,70,167,223,62,0,0,0,94.09,0
4507900000,RICHLAND COUNTY,SC,South Carolina,South,950,443,507,950,443,507,819,360,7,6,1,86.21,0.85
4508100000,SALUDA COUNTY,SC,South Carolina,South,14,7,7,14,7,7,13,6,0,0,0,92.86,0
4508300000,SPARTANBURG COUNTY,SC,South Carolina,South,511,148,363,511,148,363,442,133,3,1,2,86.5,0.68
4508500000,SUMTER COUNTY,SC,South Carolina,South,292,199,93,292,199,93,245,165,2,1,1,83.9,0.82
4508700000,UNION COUNTY,SC,South Carolina,South,14,8,6,14,8,6,13,7,0,0,0,92.86,0
4508900000,WILLIAMSBURG COUNTY,SC,South Carolina,South,32,22,10,32,22,10,26,19,0,0,0,81.25,0
4509100000,YORK COUNTY,SC,South Carolina,South,489,164,325,488,164,324,411,132,3,1,2,84.22,0.73
4600500000,BEADLE COUNTY,SD,South Dakota,Midwest,18,3,15,529,514,15,16,2,0,0,0,3.02,0
4600700000,BENNETT COUNTY,SD,South Dakota,Midwest,3,0,3,3,0,3,0,0,0,0,0,0,NA
4600900000,BON HOMME COUNTY,SD,South Dakota,Midwest,10,3,7,148,141,7,3,NA,0,0,0,2.03,0
4601100000,BROOKINGS COUNTY,SD,South Dakota,Midwest,86,51,35,86,51,35,76,NA,0,0,0,88.37,0
4601300000,BROWN COUNTY,SD,South Dakota,Midwest,70,42,28,68,40,28,52,30,0,0,0,76.47,0
4601500000,BRULE COUNTY,SD,South Dakota,Midwest,10,7,3,10,6,4,5,3,0,0,0,50,0
4601900000,BUTTE COUNTY,SD,South Dakota,Midwest,23,13,10,14,4,10,7,3,0,0,0,50,0
4602100000,CAMPBELL COUNTY,SD,South Dakota,Midwest,2,0,2,2,0,2,2,0,0,0,0,100,0
4602300000,CHARLES MIX COUNTY,SD,South Dakota,Midwest,23,11,12,261,249,12,15,NA,0,0,0,5.75,0
4602500000,CLARK COUNTY,SD,South Dakota,Midwest,3,1,2,3,1,2,2,1,0,0,0,66.67,0
4602700000,CLAY COUNTY,SD,South Dakota,Midwest,65,22,43,65,NA,NA,56,NA,0,0,0,86.15,0
4602900000,CODINGTON COUNTY,SD,South Dakota,Midwest,36,22,14,509,495,14,14,7,0,0,0,2.75,0
4603100000,CORSON COUNTY,SD,South Dakota,Midwest,4,2,2,3,1,2,3,1,2,0,2,100,66.67
4603300000,CUSTER COUNTY,SD,South Dakota,Midwest,35,21,14,35,21,14,24,18,2,1,1,68.57,8.33
4603500000,DAVISON COUNTY,SD,South Dakota,Midwest,29,15,14,500,486,14,454,446,6,6,0,90.8,1.32
4603700000,DAY COUNTY,SD,South Dakota,Midwest,10,5,5,6,3,3,5,3,0,0,0,83.33,0
4603900000,DEUEL COUNTY,SD,South Dakota,Midwest,8,3,5,75,70,5,18,NA,1,1,0,24,5.56
4604100000,DEWEY COUNTY,SD,South Dakota,Midwest,4,3,1,4,3,1,4,3,0,0,0,100,0
4604300000,DOUGLAS COUNTY,SD,South Dakota,Midwest,1,0,1,1,0,1,1,0,0,0,0,100,0
4604500000,EDMUNDS COUNTY,SD,South Dakota,Midwest,5,1,4,5,1,4,4,1,0,0,0,80,0
4604700000,FALL RIVER COUNTY,SD,South Dakota,Midwest,16,9,7,252,245,7,12,6,0,0,0,4.76,0
4604900000,FAULK COUNTY,SD,South Dakota,Midwest,15,12,3,12,9,3,11,8,2,2,0,91.67,18.18
4605100000,GRANT COUNTY,SD,South Dakota,Midwest,14,8,6,14,8,6,11,7,0,0,0,78.57,0
4605300000,GREGORY COUNTY,SD,South Dakota,Midwest,7,7,0,7,7,0,5,4,0,0,0,71.43,0
4605500000,HAAKON COUNTY,SD,South Dakota,Midwest,1,1,0,1,1,0,1,NA,0,0,0,100,0
4605700000,HAMLIN COUNTY,SD,South Dakota,Midwest,3,2,1,130,129,1,3,2,1,1,0,2.31,33.33
4606100000,HANSON COUNTY,SD,South Dakota,Midwest,8,2,6,8,2,6,8,2,0,0,0,100,0
4606500000,HUGHES COUNTY,SD,South Dakota,Midwest,28,15,13,28,15,13,18,9,2,1,1,64.29,11.11
4606700000,HUTCHINSON COUNTY,SD,South Dakota,Midwest,15,9,6,247,241,6,18,10,5,4,1,7.29,27.78
4606900000,HYDE COUNTY,SD,South Dakota,Midwest,3,0,3,39,36,3,2,0,0,0,0,5.13,0
4607100000,JACKSON COUNTY,SD,South Dakota,Midwest,2,1,1,2,1,1,2,1,0,0,0,100,0
4607300000,JERAULD COUNTY,SD,South Dakota,Midwest,3,3,0,3,3,0,1,1,0,0,0,33.33,0
4607500000,JONES COUNTY,SD,South Dakota,Midwest,1,1,0,1,1,0,1,1,0,0,0,100,0
4607700000,KINGSBURY COUNTY,SD,South Dakota,Midwest,8,4,4,8,4,4,6,3,0,0,0,75,0
4607900000,LAKE COUNTY,SD,South Dakota,Midwest,28,17,11,256,245,11,22,12,0,0,0,8.59,0
4608100000,LAWRENCE COUNTY,SD,South Dakota,Midwest,403,49,354,403,49,354,361,43,22,3,19,89.58,6.09
4608300000,LINCOLN COUNTY,SD,South Dakota,Midwest,185,78,107,184,77,107,150,65,3,2,1,81.52,2
4608500000,LYMAN COUNTY,SD,South Dakota,Midwest,2,2,0,2,2,0,1,1,0,0,0,50,0
4608700000,MCCOOK COUNTY,SD,South Dakota,Midwest,7,7,0,5,4,1,3,3,0,0,0,60,0
4608900000,MCPHERSON COUNTY,SD,South Dakota,Midwest,2,2,0,2,2,0,2,2,0,0,0,100,0
4609100000,MARSHALL COUNTY,SD,South Dakota,Midwest,3,0,3,3,0,3,1,0,0,0,0,33.33,0
4609300000,MEADE COUNTY,SD,South Dakota,Midwest,162,138,24,162,138,24,110,90,9,6,3,67.9,8.18
4609700000,MINER COUNTY,SD,South Dakota,Midwest,7,5,2,7,5,2,7,5,2,1,1,100,28.57
4609900000,MINNEHAHA COUNTY,SD,South Dakota,Midwest,981,222,759,981,222,759,759,135,41,9,32,77.37,5.4
4610100000,MOODY COUNTY,SD,South Dakota,Midwest,7,7,0,7,7,0,6,6,0,0,0,85.71,0
4610200000,OGLALA LAKOTA COUNTY,SD,South Dakota,Midwest,6,3,3,48,45,3,4,2,0,0,0,8.33,0
4610300000,PENNINGTON COUNTY,SD,South Dakota,Midwest,964,443,521,964,433,531,764,348,120,84,36,79.25,15.71
4610500000,PERKINS COUNTY,SD,South Dakota,Midwest,4,4,0,4,4,0,3,3,0,0,0,75,0
4610700000,POTTER COUNTY,SD,South Dakota,Midwest,9,1,8,9,0,9,8,0,0,0,0,88.89,0
4610900000,ROBERTS COUNTY,SD,South Dakota,Midwest,21,10,11,21,10,11,17,NA,0,0,0,80.95,0
4611100000,SANBORN COUNTY,SD,South Dakota,Midwest,1,0,1,1,0,1,0,0,0,0,0,0,NA
4611500000,SPINK COUNTY,SD,South Dakota,Midwest,9,7,2,157,155,2,9,NA,2,2,0,5.73,22.22
4611700000,STANLEY COUNTY,SD,South Dakota,Midwest,7,5,2,7,5,2,4,3,0,0,0,57.14,0
4611900000,SULLY COUNTY,SD,South Dakota,Midwest,3,2,1,3,1,2,3,1,0,0,0,100,0
4612100000,TODD COUNTY,SD,South Dakota,Midwest,13,10,3,11,9,3,12,10,0,0,0,109.09,0
4612300000,TRIPP COUNTY,SD,South Dakota,Midwest,8,6,2,8,6,2,6,5,0,0,0,75,0
